name,address,phone,timestamp,product1,unit_price1,quantity1,product2,unit_price2,quantity2,product3,unit_price3,quantity3
"Mary Robinson","9648 Beard Gardens Suite 497, New Ryan, VI 16598","3471965560","2022-05-09 23:38:35","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Thomas Duran","517 Amber Cape Apt. 287, Paulstad, FL 27089","636.468.6855","2022-03-22 09:27:04","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Cindy Martinez","USNV Burns, FPO AE 94383","+1-137-033-8885","2022-05-08 22:04:23","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Edward Adams","384 Karen Mills Suite 100, Leonardfort, NC 36606","+1-258-026-7814","2022-06-19 19:00:01","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Blake Bell","405 Brown Drive, Washingtonfort, ND 09547","001-682-271-6836","2022-05-27 08:47:18","Commodore 64",71.48,1,"Tandy 1000",67.04,1,"",0.00,0
"Larry Reid","8425 Lisa Crest Apt. 954, Comptonstad, IN 33972","002.315.2897","2022-01-27 04:58:46","Apple II",57.93,1,"",0.00,0,"",0.00,0
"Vincent Short","459 Mcdaniel Park Apt. 795, South Hannah, NE 56947","+1-124-581-8439","2022-12-13 05:45:51","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Lee Gray","PSC 6681, Box 9345, APO AE 66321","613.034.9229","2022-03-29 15:16:35","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Aaron Quinn","212 Williams Avenue Suite 981, South Christopher, AZ 19492","697-289-4457","2022-04-08 02:50:33","ZX Spectrum",120.36,2,"",0.00,0,"",0.00,0
"Dr. Jonathan Henry","666 Thomas Circles Suite 310, Jenniferberg, IN 98900","001-562-984-2993","2022-01-22 01:02:06","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Robert Pratt","PSC 2600, Box 7485, APO AP 85471","522-754-2975","2022-05-23 11:13:46","ZX Spectrum",127.99,1,"Commodore 64",71.48,1,"",0.00,0
"Gregory Frazier","65950 White Stravenue Apt. 584, North Drewville, RI 16963","051.408.5879","2022-06-18 05:38:29","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Gregory Fields","9251 Tyler Fords Apt. 897, West Sean, KY 29798","302-563-4881","2022-04-17 00:17:48","Commodore 64",71.48,1,"Apple II",52.90,1,"",0.00,0
"Danny Oliver","25461 Williams Garden Suite 651, Johnsonton, TX 73544","(702)760-9658","2022-05-06 09:57:26","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Jennifer Lowery","500 Justin Valleys Suite 188, South Evanchester, NV 93436","(558)380-5917","2022-10-27 21:02:31","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Tony Fuller","0627 Shaw Prairie, Johnsonborough, NM 14114","001-997-549-0791","2022-11-06 02:22:07","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Cynthia Matthews","0626 Christopher Plaza, North Kimberlyshire, SD 14482","+1-374-092-9410","2022-01-18 18:06:52","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Natalie Serrano","5062 Williams Union, Stephanietown, VA 64388","(656)463-3957","2022-12-05 15:50:23","ZX Spectrum",108.09,1,"",0.00,0,"",0.00,0
"Joseph Martinez","PSC 6611, Box 0322, APO AP 84203","(724)560-0404","2022-11-06 05:46:46","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Timothy Johnson","29530 Cassandra Light Suite 934, New Natasha, MP 56531","642-623-3984","2022-08-18 20:57:31","Amiga",84.24,1,"Commodore 64",71.48,1,"",0.00,0
"Thomas Lopez","6577 Hester Extension Apt. 329, Port Martinport, NM 67593","001-603-134-0225","2022-10-01 22:52:08","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Michael Nelson","245 Roy Locks Suite 162, Autumnborough, CT 52366","(773)446-8646","2022-03-27 08:42:46","Imagination Machine",86.03,1,"",0.00,0,"",0.00,0
"Lisa Harris","804 Darius Haven, West Travischester, FL 81507","010.903.7891","2022-05-22 09:55:53","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Michael Montes","2825 Nicholas Run, Lake Ashleyport, AZ 01003","423.127.5391","2022-11-30 12:15:13","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Sylvia Delacruz","721 Gibson Square Apt. 765, Kirkshire, IA 54091","001-821-289-0681","2022-01-01 19:30:45","ZX Spectrum",120.78,1,"Compucolor II",77.58,1,"",0.00,0
"Jessica Rodriguez","46617 Nelson Canyon Apt. 032, Mcclureberg, IL 29715","001-077-037-7995","2022-06-30 03:34:43","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Eileen Colon MD","1030 Daniel Forges, Milesstad, AR 84136","+1-136-243-7630","2022-09-05 13:34:53","ZX Spectrum",120.78,1,"Commodore 64",71.48,1,"MTX512",57.33,1
"Kevin Perez","1995 Bowman Camp, Roseborough, MN 23445","(038)651-2930","2022-04-21 19:22:35","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Amanda Jackson","USNV King, FPO AE 05400","788-381-4282","2022-01-17 11:20:58","ZX Spectrum",135.57,1,"",0.00,0,"",0.00,0
"Thomas Shepherd","067 Daniel Curve, Port Emma, HI 39638","797-154-5772","2022-03-01 12:56:35","Commodore 64",60.01,1,"Apple II",52.90,1,"",0.00,0
"Natalie Bartlett","03361 Matthew Alley Apt. 932, East Tina, CA 18168","007.711.2724","2022-04-22 09:55:35","Commodore 64",82.25,1,"",0.00,0,"",0.00,0
"Jonathan Coleman","99151 Brewer Cape, Christineport, PA 29124","001-831-234-9081","2022-10-31 05:58:52","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Michael Parks","089 Patterson Green, North Karina, NE 92453","001-682-672-9721","2022-03-04 08:36:46","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Heather Nichols","09012 Gray Fields, West Brandon, GA 55579","9228936636","2022-09-02 01:13:40","Amiga",69.29,1,"",0.00,0,"",0.00,0
"Elizabeth Moran","PSC 7103, Box 2097, APO AA 00639","+1-381-323-3341","2022-07-12 04:08:52","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Andrea Kim","2935 Payne Rapids Apt. 857, South Louiston, GU 60406","001-749-088-7900","2022-09-30 06:35:32","Amiga",82.21,1,"",0.00,0,"",0.00,0
"Gregory Hart","4302 Harris Inlet Suite 026, Port Joseph, MI 14508","9475064014","2022-06-24 09:43:04","Commodore 64",66.56,1,"Amiga",84.24,1,"",0.00,0
"Lisa Garcia","PSC 9919, Box 0077, APO AE 18547","+1-228-310-2115","2022-12-20 05:52:07","ZX Spectrum",127.43,1,"",0.00,0,"",0.00,0
"Virginia Martinez","6327 Huber Skyway, Masonfurt, WI 92926","019-421-2134","2022-09-24 07:34:09","FM-7",91.30,1,"",0.00,0,"",0.00,0
"Joseph Downs","65929 Margaret Ramp, New Kristy, FL 03053","(174)919-9910","2022-07-10 00:38:17","BBC Micro",55.51,1,"Commodore 64",57.21,1,"",0.00,0
"Marie Yoder","USNV Lopez, FPO AA 30269","761-762-8734","2022-02-21 14:09:39","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Brian Collins","USS Bridges, FPO AA 55411","(777)089-8872","2022-02-12 10:35:50","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Lisa Avila","61892 Angela Road, Josephborough, AR 85162","021-097-9145","2022-07-16 09:58:51","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Joel Reed","PSC 8591, Box 4970, APO AE 62727","+1-732-075-6585","2022-03-03 19:43:07","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Natasha Evans","261 Hanson Club, East Elizabethfort, CT 04535","(378)640-3762","2022-04-23 23:16:41","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Melissa Washington","97462 Jonathan Prairie, Romerofort, CA 32584","+1-474-842-5609","2022-11-16 16:02:54","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Joseph Black","PSC 7499, Box 0948, APO AE 98403","172.678.2666","2022-06-07 06:39:56","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Michael Porter","014 Chan Lock Suite 166, Bradymouth, GA 28810","(785)040-6669","2022-08-21 17:34:46","Commodore 64",71.48,1,"Apple II",61.63,1,"",0.00,0
"Tara Blackwell","165 Dunn Walk, Huntburgh, MH 06045","(953)215-7348","2022-09-10 11:37:36","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Robyn Jackson","USNV Greer, FPO AE 25412","912-323-3539","2022-01-05 02:29:53","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Joshua Haynes","3094 Sara Plaza, Rebeccatown, NJ 72119","873.333.8030","2022-07-25 21:34:00","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Andrew Robinson","Unit 9983 Box 4530, DPO AA 58396","761-266-4988","2022-05-01 15:55:25","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Mark Arellano","8522 Vanessa Estates Apt. 849, Port Joanna, PR 22470","537.359.6426","2022-08-17 16:13:34","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Amber Santiago","09442 Melissa Falls, Martinborough, IL 30882","(702)949-0264","2022-12-20 13:53:28","Commodore 64",71.48,1,"Amiga",84.24,1,"",0.00,0
"Joshua Porter","0404 Diaz Highway, Ginaview, WY 13761","2085594923","2022-03-28 15:09:39","ZX Spectrum",101.92,2,"Apple II",52.90,1,"",0.00,0
"Victor Hall","90521 Sarah Lakes, Kellybury, DE 28809","+1-033-679-6664","2022-04-16 11:27:05","Komputer 2086",72.00,1,"TO7",50.97,1,"",0.00,0
"Brenda Bennett","41676 Joseph Ports, North Abigail, CO 87912","+1-451-287-6709","2022-11-19 09:56:31","Amiga",84.24,1,"Commodore 64",77.00,1,"ZX Spectrum",120.78,1
"Hannah Robbins","98934 Brandon Ramp Suite 690, Stephanietown, RI 21166","(885)449-3407","2022-04-21 00:27:22","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Cheryl Black","39127 Douglas Road Suite 125, New Vanessashire, SD 55346","(950)107-8560","2022-11-20 09:03:28","Apple II",52.90,1,"Amiga",84.24,1,"Ivel Ultra",79.79,1
"Jonathan Randolph Jr.","80465 Katherine Circle, West James, NV 26794","(079)191-1781","2022-01-31 07:54:39","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Madeline Silva","299 Rodriguez Lake Apt. 774, Veleztown, MP 59395","(045)316-5589","2022-11-04 09:37:32","Amiga",84.24,1,"Commodore 64",71.48,1,"",0.00,0
"Keith Green","7462 Rodriguez Falls, East Shaneberg, ID 14518","3696052873","2022-05-26 11:09:20","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Shelley Manning","9788 Tanya Circles Apt. 326, South Michaelburgh, RI 75679","286-911-9604","2022-09-25 06:50:03","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Richard Miles","920 Hernandez Station, Heatherside, PA 83771","001-887-859-7444","2022-09-17 15:13:22","Iskra-1030",121.23,1,"",0.00,0,"",0.00,0
"Angela Lee","8372 Jennifer Turnpike, West Kevin, DC 47211","466.725.4942","2022-06-27 08:31:37","Sharp X1",47.10,1,"",0.00,0,"",0.00,0
"Misty Lee","7858 Crawford Neck Suite 686, East Isaac, AR 74348","(652)251-3679","2022-08-09 03:18:51","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Chelsea Dawson","PSC 4619, Box 3791, APO AP 92822","161-303-7639","2022-08-01 00:39:22","Atari TT",74.00,1,"Commodore 64",71.48,1,"",0.00,0
"Walter Lane","8032 Robert Estate, Marymouth, WA 74131","+1-614-796-4947","2022-05-30 22:40:40","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Melissa Rojas","338 Steven Meadows, Watsonshire, LA 82463","317.293.2346","2022-11-25 21:14:44","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Erin Davis","006 Jessica Alley Apt. 220, Hallchester, SD 44129","315-206-8062","2022-03-23 06:47:36","Amiga",84.24,1,"VideoBrain Family Computer",94.85,1,"",0.00,0
"Scott Lutz","849 Tonya Ramp Apt. 329, North Erinborough, WY 49669","645.768.5838","2022-01-16 00:26:38","Apple II",50.35,1,"",0.00,0,"",0.00,0
"Curtis Walsh","90702 Peters Haven, Richmondmouth, MS 32364","(207)987-4832","2022-03-08 13:08:15","Amiga",81.13,1,"ZX Spectrum",120.78,1,"",0.00,0
"Kim Allen","11397 Melanie Run, Merrittbury, IL 84076","001-273-292-5990","2022-04-14 04:02:00","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Tamara Hardy","9853 Johnson Radial, West Amandaport, GU 92411","334-740-9485","2022-09-07 12:48:57","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Nicholas Barnes","749 Robert Trace Apt. 967, East Victoriashire, NY 23116","5316777227","2022-09-13 07:59:43","Commodore 64",71.48,1,"Apple II",52.90,1,"",0.00,0
"Vernon Delgado","575 Clark Islands, Jimberg, OR 96427","083-548-9039","2022-03-30 10:49:01","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Ana Wells","USNV Wilson, FPO AA 45082","(364)596-2557","2022-11-22 20:41:19","Commodore 64",61.82,1,"",0.00,0,"",0.00,0
"Hayden Collins","9982 Smith Ramp Suite 310, Richton, GA 20772","+1-031-890-3757","2022-11-21 06:24:40","Apple II",61.86,1,"",0.00,0,"",0.00,0
"Nicholas Lee","2327 David Forest, North Monicahaven, PA 82135","970-154-4289","2022-08-07 21:32:25","VIC-20",115.74,1,"",0.00,0,"",0.00,0
"Erin Moody","9146 Alexis Cape Apt. 415, Robertachester, NE 22105","(621)624-2037","2022-12-17 07:48:17","Commodore 64",71.48,1,"Amiga",84.24,1,"Euro PC",85.42,1
"Rachel Evans","USCGC Reynolds, FPO AA 27615","747.533.4229","2022-12-24 06:33:26","Amiga",84.24,1,"Atari ST",101.85,1,"",0.00,0
"Deanna Reed","214 Yates Terrace, Thompsonburgh, ND 97752","+1-271-314-2982","2022-05-05 03:25:23","Amiga",93.47,1,"Apple IIc Plus",82.73,1,"Commodore 64",71.48,1
"Donald Mcclain","89477 Rivera Groves, Williamsmouth, RI 27187","232.262.1477","2022-05-14 22:47:30","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Toni Hart","06121 Joseph Creek Suite 697, North Samantha, PR 65024","624-935-5748","2022-11-27 05:00:23","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Christopher Diaz Jr.","10232 Bender Crescent Suite 746, Billyton, MT 98911","830-527-3436","2022-05-07 18:36:43","Commodore 64",71.48,1,"ZX Spectrum",120.78,1,"",0.00,0
"Donald Miller","3517 Alvarado Curve Suite 402, South Connor, VI 55398","(485)552-5828","2022-01-07 15:45:08","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Amy Griffith","1984 Tracey Causeway, Lake Tanyaville, VI 53507","5206163271","2022-07-14 19:22:56","ZX Spectrum",102.07,1,"",0.00,0,"",0.00,0
"John Rogers","44370 Jones Run Suite 519, West Tammyburgh, WV 72169","(010)706-5153","2022-07-10 18:05:07","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Ian Hughes","7674 Shelia Loop Suite 167, West Natalieview, MN 37090","382-472-2239","2022-11-11 12:18:42","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Ms. Angela Johnson MD","3749 Angelica Inlet Apt. 970, South Charlesside, NY 82104","(313)625-9294","2022-06-13 22:31:23","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Jessica Gonzalez","Unit 8638 Box 5769, DPO AA 72774","(780)064-5982","2022-12-08 02:05:08","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Tami Romero","13568 Johnston Ford Suite 816, Jamieside, KS 42733","109-945-8659","2022-01-24 08:17:31","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Edward Bryan","72787 Long Estates, Suarezfort, KS 82393","001-835-833-6549","2022-09-24 23:18:12","Apple II",46.55,1,"ZX Spectrum",120.78,1,"",0.00,0
"Olivia Roberts","78977 Sexton Crossing, East Stephenberg, MH 31380","585-657-8666","2022-06-27 01:06:44","ZX Spectrum",120.78,1,"Apple II",52.90,1,"",0.00,0
"Ralph Marsh","192 James Flats Apt. 512, New Angela, SD 57154","+1-550-497-2232","2022-07-03 04:08:03","Apple II",47.91,1,"",0.00,0,"",0.00,0
"Samantha Martinez","088 Peter Tunnel Suite 056, West Nicholastown, NE 10823","(364)614-6273","2022-11-08 09:44:17","Amiga",76.74,1,"",0.00,0,"",0.00,0
"Mrs. Brittany Nunez","32989 Russell Gateway Apt. 444, Evansport, AR 50003","(780)767-2435","2022-09-21 16:54:49","Commodore 64",71.48,1,"ZX Spectrum",120.78,1,"",0.00,0
"Logan Williams","2318 Williams Hill, Courtneyborough, OR 73476","(481)317-1066","2022-07-12 06:36:37","ZX Spectrum",120.78,1,"Commodore 64",71.48,1,"",0.00,0
"Amanda Brewer","PSC 7873, Box 3889, APO AA 65286","(498)283-0633","2022-01-23 21:17:07","Commodore 64",71.48,2,"",0.00,0,"",0.00,0
"Zoe Bradley","USCGC Williams, FPO AP 28794","226-695-0077","2022-01-31 00:45:00","Commodore 64",71.48,2,"",0.00,0,"",0.00,0
"Antonio Thompson","0856 Roth Mountain Apt. 669, Lake Phillip, AS 95120","298.208.2417","2022-07-15 00:25:59","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Cindy Parker","45799 Lopez Plain, Johnnybury, AZ 26794","(816)611-7392","2022-05-18 23:01:36","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Andrew Ramirez","58174 Jennifer Roads, Lake Jennifer, SD 82160","964.335.3718","2022-11-17 00:17:20","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Katherine Smith","9153 Hood Key Apt. 533, East Jaime, DC 91474","+1-973-606-0639","2022-08-01 01:04:27","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Felicia Dunn","80951 Fernandez Walks Suite 996, East Ryanburgh, AS 22066","042-288-9239","2022-03-08 19:47:37","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Melissa Kim","13982 Paula Brook Apt. 702, New Kennethstad, WA 93514","+1-067-309-1923","2022-06-11 07:46:12","Commodore 64",71.48,1,"Komputer 2086",73.80,1,"",0.00,0
"Travis Blake","44229 Warren Ridges, Lake Garyland, MT 29197","433.750.4787","2022-06-02 17:41:44","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Linda Mullen","4236 Bryant Spring Apt. 692, Shepardton, KY 98356","320-494-4848","2022-07-14 02:18:13","Amiga",85.22,1,"",0.00,0,"",0.00,0
"Jillian Castillo","754 Karen Ports Suite 420, Heathbury, NV 14839","412-973-8219","2022-08-12 23:25:48","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Melissa Taylor","36495 Pierce Vista, West Luke, UT 77799","+1-635-412-4446","2022-11-20 08:56:06","Commodore 64",71.48,1,"Amiga",84.24,1,"Oric Atmos",123.32,1
"Sylvia Wolfe","PSC 4228, Box 5478, APO AE 90734","176-485-4583","2022-05-03 07:44:34","Amiga",84.24,1,"Commodore 64",71.48,1,"Lambda 8300",123.83,1
"Tina Sanchez","207 Scott Trace Apt. 949, New Kevinview, AL 64994","001-380-482-6807","2022-05-03 07:17:06","Commodore 64",71.48,1,"ZX Spectrum",139.70,1,"Amiga",84.24,1
"Nicole Torres","9030 Michael Harbor, Port Lisahaven, AK 83698","001-378-961-8236","2022-04-03 18:20:55","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Amy Brown","4574 Lowe Village, Chambersside, KS 04473","001-688-433-6859","2022-02-11 16:15:05","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Stephanie Jenkins","75372 Tammie Lodge Suite 024, Joelchester, IA 16708","804.460.9077","2022-01-12 01:41:36","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Dr. Lisa Hamilton","39118 Benson Walk Apt. 768, Lake Dennis, WV 33314","001-255-843-4227","2022-07-20 08:18:32","Amiga",90.34,1,"",0.00,0,"",0.00,0
"Kerri Zhang","20264 Martinez Circle, New Robertmouth, AK 55683","+1-336-055-0542","2022-11-02 00:48:52","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Cody Johnson","838 Hood Gateway, North Raymondchester, CT 24963","857-883-2103","2022-04-02 21:05:49","Amiga",88.66,1,"",0.00,0,"",0.00,0
"Christine Young","0008 Audrey Canyon Apt. 974, Lopezfort, KY 14034","(914)635-3149","2022-01-19 05:01:33","Amiga",67.47,1,"Commodore 64",62.23,1,"",0.00,0
"Susan Gentry","42169 Douglas Freeway Suite 434, New Teresa, WV 80514","(392)287-1491","2022-01-18 09:31:58","ZX Spectrum",104.15,1,"",0.00,0,"",0.00,0
"Mrs. Sheri Rojas","599 Carroll Spring Suite 269, West Matthew, DC 44236","(164)158-5362","2022-04-17 01:06:11","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Olivia Campbell","818 Veronica Ranch, South Rebeccaville, DE 99807","+1-399-436-5370","2022-02-24 13:03:29","Apple IIc",80.57,1,"",0.00,0,"",0.00,0
"Laura Barker","005 Taylor Plaza Suite 435, West Mark, AK 92686","1572146341","2022-01-18 00:11:33","ZX Spectrum",120.78,1,"NEC PC-100",120.41,1,"",0.00,0
"Michael Moore","2477 Brown Locks, Lake Philip, LA 64649","398-029-9996","2022-05-15 16:45:23","Commodore 64",83.33,2,"",0.00,0,"",0.00,0
"John Sandoval","28601 Tommy Trail Apt. 847, Fordburgh, CA 95154","262-414-6738","2022-06-25 16:19:06","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"William Jackson","483 Abigail Glen, Khanmouth, NY 99432","(658)656-5620","2022-09-14 05:09:02","CPC 664",71.42,1,"",0.00,0,"",0.00,0
"Patrick Williams","51989 James Valleys Suite 603, Port Hayley, VT 46999","867-350-2031","2022-05-17 17:02:10","Commodore 64",71.48,1,"Apple II",52.90,1,"BBC Micro",55.51,1
"Brent Smith","0378 Cortez Station Suite 220, Smithchester, TX 28627","(843)274-6571","2022-05-02 13:19:55","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Isabella Mcbride","91475 Davis Alley, Wheelermouth, OK 25756","+1-333-025-5115","2022-01-03 10:25:41","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Katherine Young","201 Bell Causeway, Taylormouth, NV 64314","821-074-3847","2022-01-08 09:15:13","ZX Spectrum",120.78,1,"Amiga",84.24,1,"Commodore 64",71.48,1
"Thomas Fisher","USS Williams, FPO AE 65863","001-490-214-5934","2022-09-06 20:33:14","Amiga",84.24,1,"Commodore 64",71.48,1,"VIC-20",114.81,2
"Karen Pennington","8184 Jonathan Forges Suite 730, North Brianberg, AS 22223","(610)360-8263","2022-04-16 12:12:42","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Andrew Thompson","Unit 6594 Box 0350, DPO AA 13030","001-461-482-6861","2022-05-06 05:12:19","Amiga",84.24,2,"",0.00,0,"",0.00,0
"John Owens","559 Cheryl Skyway Suite 821, Port Kara, ME 62814","001-838-108-4082","2022-12-03 15:34:09","Apple II",58.56,1,"ZX Spectrum",117.59,1,"",0.00,0
"Keith Smith","136 Cheryl Garden, Walkerberg, MP 09247","+1-132-903-9120","2022-07-01 18:09:19","Commodore 128",77.41,2,"",0.00,0,"",0.00,0
"Richard Wang","036 Sherman Oval, Carterville, CT 15226","001-258-717-7818","2022-05-08 01:29:58","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Travis Blake","44229 Warren Ridges, Lake Garyland, MT 29197","433.750.4787","2022-08-30 04:19:51","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Kevin Baker","124 Erika Forks, West Courtney, OH 10839","001-290-144-5839","2022-02-16 00:21:56","BBC Micro",51.85,1,"",0.00,0,"",0.00,0
"Christopher Hansen","147 Alicia Plain, North Alexandra, GA 73506","479.195.4737","2022-10-24 00:50:30","ZX Spectrum",120.78,1,"Apple II",52.90,1,"",0.00,0
"Jordan Zamora","880 Walker Road, New Jessicafort, WV 05604","2953284989","2022-07-31 07:59:58","Apple II",43.02,1,"Commodore 64",71.48,1,"Sharp X68000",146.68,1
"Deborah Lee","Unit 7564 Box 3822, DPO AE 76099","628-177-5758","2022-03-07 22:33:04","Apple II",59.43,1,"",0.00,0,"",0.00,0
"Haley Hale","256 Alicia Parkways Apt. 121, New Tina, NJ 52569","+1-465-238-7945","2022-06-05 12:08:35","Apple II",53.44,1,"",0.00,0,"",0.00,0
"Michael Park","22485 Jennifer Course, Wrightview, CO 41562","9431252058","2022-09-12 17:18:02","Amiga",84.24,1,"",0.00,0,"",0.00,0
"William Duncan","866 Hayes Ford, Brentland, AR 40707","2395726522","2022-07-09 01:16:33","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Manuel Anderson","271 Walton Plains Apt. 361, Port Kathymouth, NM 23520","717-248-8466","2022-04-28 19:16:39","Commodore 64",71.48,1,"MTX512",67.74,2,"Aamber Pegasus",92.94,1
"Laura Reyes","7643 Richard Oval, North Dennisstad, AR 71343","+1-510-515-8898","2022-07-25 00:53:31","ZX Spectrum",122.01,1,"",0.00,0,"",0.00,0
"Gina Fowler","378 Bryant Drive, New Heidi, NY 50270","242.487.2336","2022-04-02 01:44:21","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Paul House","2672 Greene Plaza, Andrewston, AR 52342","+1-742-972-0007","2022-11-18 08:48:38","Lynx",54.54,1,"",0.00,0,"",0.00,0
